GAMEID,team,SB,T,Win
SEA202304180,0,0,0,W
SEA202304180,1,0,0,L
SEA202304190,0,0,0,W
SEA202304190,1,0,0,L
SEA202304210,0,0,0,L
SEA202304210,1,0,0,W
SEA202304220,0,0,0,L
SEA202304220,1,0,0,W
SEA202304230,0,0,0,W
SEA202304230,1,0,0,L
SEA202305050,0,0,0,W
SEA202305050,1,0,0,L
SEA202305060,0,0,0,L
SEA202305060,1,0,0,W
SEA202305070,0,0,0,L
SEA202305070,1,0,0,W
SEA202305080,0,0,0,W
SEA202305080,1,0,0,L
SEA202305090,0,0,0,L
SEA202305090,1,0,0,W
SEA202305100,0,0,0,W
SEA202305100,1,0,0,L
SEA202305220,0,0,0,L
SEA202305220,1,0,0,W
SEA202305230,0,1,0,L
SEA202305230,1,0,0,W
SEA202305240,0,0,0,L
SEA202305240,1,0,0,W
SEA202305250,0,0,0,L
SEA202305250,1,0,0,W
SEA202305260,0,0,0,W
SEA202305260,1,0,0,L
SEA202305270,0,0,0,L
SEA202305270,1,0,0,W
SEA202305280,0,0,0,L
SEA202305280,1,0,0,W
SEA202305290,0,0,0,W
SEA202305290,1,0,0,L
SEA202305300,0,0,0,W
SEA202305300,1,0,0,L
SEA202305310,0,0,0,L
SEA202305310,1,0,0,W
SEA202306120,0,0,0,L
SEA202306120,1,0,0,W
SEA202306130,0,0,0,L
SEA202306130,1,0,0,W
SEA202306140,0,0,0,W
SEA202306140,1,0,0,L
SEA202306160,0,0,0,L
SEA202306160,1,0,0,W
SEA202306170,0,0,0,W
SEA202306170,1,0,0,L
SEA202306180,0,0,0,L
SEA202306180,1,0,0,W
SEA202306260,0,0,0,L
SEA202306260,1,0,0,W
SEA202306270,0,1,0,W
SEA202306270,1,0,0,L
SEA202306280,0,0,0,W
SEA202306280,1,0,0,L
SEA202306300,0,0,0,W
SEA202306300,1,0,0,L
SEA202307010,0,0,0,L
SEA202307010,1,0,0,W
SEA202307020,0,0,0,L
SEA202307020,1,0,0,W
SEA202307140,0,0,0,W
SEA202307140,1,0,0,L
SEA202307150,0,0,0,W
SEA202307150,1,0,0,L
SEA202307160,0,0,0,L
SEA202307160,1,0,0,W
SEA202307170,0,1,0,L
SEA202307170,1,0,0,W
SEA202307180,0,0,0,W
SEA202307180,1,0,0,L
SEA202307190,0,0,0,W
SEA202307190,1,0,0,L
SEA202307200,0,0,0,L
SEA202307200,1,0,0,W
SEA202307210,0,0,0,L
SEA202307210,1,0,0,W
SEA202307220,0,0,0,L
SEA202307220,1,0,0,W
SEA202307230,0,0,0,W
SEA202307230,1,0,0,L
SEA202307310,0,1,0,L
SEA202307310,1,0,0,W
SEA202308010,0,0,0,W
SEA202308010,1,0,0,L
SEA202308020,0,0,0,L
SEA202308020,1,0,0,W
SEA202308080,0,0,0,L
SEA202308080,1,0,0,W
SEA202308090,0,2,0,L
SEA202308090,1,0,0,W
SEA202308110,0,0,0,L
SEA202308110,1,0,0,W
SEA202308120,0,0,0,W
SEA202308120,1,0,0,L
SEA202308130,0,0,0,W
SEA202308130,1,0,0,L
SEA202308250,0,0,0,L
SEA202308250,1,1,0,W
SEA202308260,0,0,0,L
SEA202308260,1,0,0,W
SEA202308270,0,0,0,L
SEA202308270,1,0,0,W
SEA202308280,0,1,0,L
SEA202308280,1,0,0,W
SEA202308290,0,0,0,W
SEA202308290,1,0,0,L
SEA202308300,0,0,0,L
SEA202308300,1,0,0,W
SEA202309110,0,0,0,W
SEA202309110,1,0,0,L
SEA202309120,0,0,0,L
SEA202309120,1,0,0,W
SEA202309130,0,0,0,L
SEA202309130,1,0,0,W
SEA202309150,0,0,0,W
SEA202309150,1,0,0,L
SEA202309160,0,0,0,W
SEA202309160,1,0,0,L
SEA202309170,0,0,0,W
SEA202309170,1,0,0,L
SEA202309250,0,0,0,W
SEA202309250,1,0,0,L
SEA202309260,0,0,0,L
SEA202309260,1,0,0,W
SEA202309270,0,0,0,W
SEA202309270,1,1,0,L
SEA202309280,0,0,0,L
SEA202309280,1,0,0,W
SEA202309290,0,0,0,L
SEA202309290,1,0,0,W
SEA202309300,0,0,0,W
SEA202309300,1,0,0,L
SEA202310010,0,0,0,L
SEA202310010,1,0,0,W
SFN202304070,0,0,0,W
SFN202304070,1,0,0,L
SFN202304080,0,0,0,W
SFN202304080,1,0,0,L
SFN202304090,0,0,0,L
SFN202304090,1,1,0,W
SFN202304100,0,0,0,W
SFN202304100,1,0,0,L
SFN202304110,0,0,0,L
SFN202304110,1,0,0,W
SFN202304120,0,0,0,W
SFN202304120,1,0,0,L
SFN202304200,0,0,0,W
SFN202304200,1,0,0,L
SFN202304210,0,0,0,W
SFN202304210,1,0,0,L
SFN202304220,0,0,0,L
SFN202304220,1,0,0,W
SFN202304230,0,0,0,L
SFN202304230,1,0,0,W
SFN202304240,0,0,0,L
SFN202304240,1,0,0,W
SFN202304250,0,0,0,L
SFN202304250,1,0,0,W
SFN202304260,0,0,0,L
SFN202304260,1,1,0,W
SFN202304270,0,0,0,W
SFN202304270,1,1,0,L
SFN202305050,0,0,0,L
SFN202305050,1,0,0,W
SFN202305060,0,0,0,L
SFN202305060,1,0,0,W
SFN202305070,0,0,0,W
SFN202305070,1,0,0,L
SFN202305080,0,0,0,W
SFN202305080,1,0,0,L
SFN202305090,0,0,0,L
SFN202305090,1,0,0,W
SFN202305100,0,0,0,W
SFN202305100,1,0,0,L
SFN202305150,0,0,0,L
SFN202305150,1,0,0,W
SFN202305160,0,0,0,L
SFN202305160,1,0,0,W
SFN202305170,0,0,0,L
SFN202305170,1,0,0,W
SFN202305190,0,0,0,L
SFN202305190,1,0,0,W
SFN202305200,0,0,0,W
SFN202305200,1,1,0,L
SFN202305210,0,0,0,L
SFN202305210,1,0,0,W
SFN202305290,0,0,0,L
SFN202305290,1,0,0,W
SFN202305300,0,0,0,W
SFN202305300,1,0,0,L
SFN202305310,0,0,0,W
SFN202305310,1,0,0,L
SFN202306020,0,0,0,W
SFN202306020,1,0,0,L
SFN202306030,0,0,0,L
SFN202306030,1,0,0,W
SFN202306040,0,0,0,W
SFN202306040,1,0,0,L
SFN202306090,0,0,0,W
SFN202306090,1,0,0,L
SFN202306100,0,0,0,W
SFN202306100,1,0,0,L
SFN202306110,0,0,0,L
SFN202306110,1,0,0,W
SFN202306190,0,0,0,L
SFN202306190,1,0,0,W
SFN202306200,0,0,0,L
SFN202306200,1,0,0,W
SFN202306210,0,0,0,L
SFN202306210,1,0,0,W
SFN202306220,0,0,0,W
SFN202306220,1,0,0,L
SFN202306230,0,1,0,L
SFN202306230,1,0,0,W
SFN202306240,0,0,0,L
SFN202306240,1,0,0,W
SFN202306250,0,0,0,W
SFN202306250,1,0,0,L
SFN202307030,0,0,0,W
SFN202307030,1,0,0,L
SFN202307040,0,0,0,W
SFN202307040,1,0,0,L
SFN202307050,0,0,0,L
SFN202307050,1,0,0,W
SFN202307070,0,0,0,W
SFN202307070,1,0,0,L
SFN202307080,0,1,0,L
SFN202307080,1,0,0,W
SFN202307090,0,0,0,L
SFN202307090,1,0,0,W
SFN202307250,0,0,0,L
SFN202307250,1,0,0,W
SFN202307260,0,1,0,L
SFN202307260,1,0,0,W
SFN202307280,0,0,0,W
SFN202307280,1,0,0,L
SFN202307290,0,0,0,L
SFN202307290,1,0,0,W
SFN202307300,0,0,0,L
SFN202307300,1,0,0,W
SFN202307310,0,0,0,W
SFN202307310,1,0,0,L
SFN202308010,0,0,0,L
SFN202308010,1,0,0,W
SFN202308020,0,1,0,L
SFN202308020,1,0,0,W
SFN202308030,0,0,0,L
SFN202308030,1,0,0,W
SFN202308110,0,0,0,W
SFN202308110,1,0,0,L
SFN202308120,0,0,0,W
SFN202308120,1,0,0,L
SFN202308130,0,0,0,L
SFN202308130,1,0,0,W
SFN202308140,0,0,0,W
SFN202308140,1,0,0,L
SFN202308150,0,0,0,L
SFN202308150,1,0,0,W
SFN202308160,0,0,0,W
SFN202308160,1,0,0,L
SFN202308250,0,0,0,W
SFN202308250,1,0,0,L
SFN202308260,0,0,0,W
SFN202308260,1,0,0,L
SFN202308270,0,0,0,L
SFN202308270,1,0,0,W
SFN202308280,0,0,0,L
SFN202308280,1,0,0,W
SFN202308290,0,0,0,L
SFN202308290,1,0,0,W
SFN202308300,0,0,0,W
SFN202308300,1,0,0,L
SFN202309080,0,0,0,L
SFN202309080,1,0,0,W
SFN202309090,0,0,0,L
SFN202309090,1,0,0,W
SFN202309100,0,0,0,L
SFN202309100,1,0,1,W
SFN202309110,0,0,0,L
SFN202309110,1,0,0,W
SFN202309120,0,1,0,W
SFN202309120,1,0,0,L
SFN202309130,0,1,0,L
SFN202309130,1,0,0,W
SFN202309250,0,0,0,L
SFN202309250,1,0,0,W
SFN202309260,0,0,0,W
SFN202309260,1,0,0,L
SFN202309270,0,0,0,W
SFN202309270,1,0,0,L
SFN202309290,0,0,0,W
SFN202309290,1,0,0,L
SFN202309300,0,0,0,L
SFN202309300,1,0,0,W
SFN202310010,0,0,0,W
SFN202310010,1,0,0,L
SLN202303300,0,0,0,W
SLN202303300,1,0,0,L
SLN202304010,0,0,0,L
SLN202304010,1,0,0,W
SLN202304020,0,0,0,L
SLN202304020,1,0,0,W
SLN202304030,0,0,0,W
SLN202304030,1,0,0,L
SLN202304040,0,1,0,W
SLN202304040,1,0,0,L
SLN202304050,0,1,0,W
SLN202304050,1,0,0,L
SLN202304130,0,0,0,W
SLN202304130,1,0,0,L
SLN202304140,0,0,0,L
SLN202304140,1,0,0,W
SLN202304150,0,0,0,W
SLN202304150,1,1,0,L
SLN202304160,0,0,1,L
SLN202304160,1,0,0,W
SLN202304170,0,0,0,W
SLN202304170,1,0,0,L
SLN202304180,0,0,1,W
SLN202304180,1,0,0,L
SLN202304190,0,0,0,L
SLN202304190,1,1,0,W
SLN202305020,0,0,0,W
SLN202305020,1,0,0,L
SLN202305030,0,0,0,W
SLN202305030,1,0,0,L
SLN202305040,0,0,0,W
SLN202305040,1,0,0,L
SLN202305050,0,1,0,W
SLN202305050,1,0,0,L
SLN202305060,0,0,0,W
SLN202305060,1,0,0,L
SLN202305070,0,0,0,L
SLN202305070,1,0,0,W
SLN202305150,0,0,0,L
SLN202305150,1,0,0,W
SLN202305160,0,1,0,W
SLN202305160,1,0,0,L
SLN202305170,0,0,0,L
SLN202305170,1,0,0,W
SLN202305180,0,0,0,L
SLN202305180,1,0,0,W
SLN202305190,0,0,0,W
SLN202305190,1,0,0,L
SLN202305200,0,0,0,L
SLN202305200,1,1,0,W
SLN202305210,0,0,0,L
SLN202305210,1,0,0,W
SLN202305290,0,0,0,W
SLN202305290,1,0,0,L
SLN202305300,0,0,0,L
SLN202305300,1,0,0,W
SLN202306090,0,0,0,L
SLN202306090,1,0,0,W
SLN202306100,0,0,0,W
SLN202306100,1,0,0,L
SLN202306110,0,0,0,W
SLN202306110,1,0,0,L
SLN202306120,0,0,0,W
SLN202306120,1,0,0,L
SLN202306130,0,0,0,W
SLN202306130,1,0,0,L
SLN202306140,0,0,0,W
SLN202306140,1,0,0,L
SLN202306240,0,0,0,W
SLN202306240,1,0,0,L
SLN202306250,0,1,0,L
SLN202306250,1,0,0,W
SLN202306270,0,0,0,L
SLN202306270,1,0,0,W
SLN202306280,0,0,0,W
SLN202306280,1,0,0,L
SLN202306290,0,0,0,W
SLN202306290,1,0,0,L
SLN202307011,0,0,0,L
SLN202307011,1,0,0,W
SLN202307012,0,0,0,W
SLN202307012,1,0,0,L
SLN202307020,0,0,0,L
SLN202307020,1,0,0,W
SLN202307140,0,0,0,W
SLN202307140,1,0,0,L
SLN202307150,0,0,0,L
SLN202307150,1,0,0,W
SLN202307160,0,0,0,L
SLN202307160,1,0,0,W
SLN202307170,0,0,0,L
SLN202307170,1,0,0,W
SLN202307180,0,0,0,L
SLN202307180,1,0,0,W
SLN202307190,0,0,0,L
SLN202307190,1,0,0,W
SLN202307270,0,0,0,W
SLN202307270,1,0,0,L
SLN202307280,0,0,0,W
SLN202307280,1,0,0,L
SLN202307290,0,0,0,W
SLN202307290,1,0,0,L
SLN202307300,0,0,0,L
SLN202307300,1,0,0,W
SLN202308010,0,0,0,W
SLN202308010,1,0,0,L
SLN202308020,0,0,0,L
SLN202308020,1,0,0,W
SLN202308030,0,0,0,W
SLN202308030,1,0,0,L
SLN202308040,0,0,0,W
SLN202308040,1,0,0,L
SLN202308050,0,0,0,L
SLN202308050,1,0,0,W
SLN202308060,0,0,0,W
SLN202308060,1,1,0,L
SLN202308140,0,0,0,L
SLN202308140,1,1,0,W
SLN202308150,0,0,0,L
SLN202308150,1,0,0,W
SLN202308160,0,1,0,W
SLN202308160,1,0,0,L
SLN202308170,0,0,0,W
SLN202308170,1,0,0,L
SLN202308180,0,0,0,W
SLN202308180,1,0,0,L
SLN202308190,0,1,0,W
SLN202308190,1,0,0,L
SLN202308200,0,0,0,L
SLN202308200,1,1,0,W
SLN202308280,0,0,0,W
SLN202308280,1,1,0,L
SLN202308290,0,0,0,L
SLN202308290,1,0,0,W
SLN202308300,0,0,0,L
SLN202308300,1,2,0,W
SLN202309010,0,0,0,W
SLN202309010,1,0,0,L
SLN202309020,0,0,0,W
SLN202309020,1,0,0,L
SLN202309030,0,0,0,L
SLN202309030,1,0,0,W
SLN202309150,0,0,0,W
SLN202309150,1,0,0,L
SLN202309160,0,0,0,W
SLN202309160,1,0,0,L
SLN202309170,0,0,0,L
SLN202309170,1,0,0,W
SLN202309180,0,0,0,L
SLN202309180,1,0,0,W
SLN202309190,0,0,0,W
SLN202309190,1,2,0,L
SLN202309200,0,0,0,W
SLN202309200,1,0,0,L
SLN202309210,0,0,0,W
SLN202309210,1,0,0,L
SLN202309290,0,0,0,W
SLN202309290,1,0,0,L
SLN202309300,0,0,0,L
SLN202309300,1,1,0,W
SLN202310010,0,0,0,L
SLN202310010,1,0,0,W
TBA202303300,0,0,0,L
TBA202303300,1,0,0,W
TBA202304010,0,0,0,L
TBA202304010,1,0,0,W
TBA202304020,0,0,0,L
TBA202304020,1,1,0,W
TBA202304070,0,0,0,L
TBA202304070,1,0,0,W
TBA202304080,0,0,0,L
TBA202304080,1,0,0,W
TBA202304090,0,0,0,L
TBA202304090,1,1,0,W
TBA202304100,0,0,0,L
TBA202304100,1,1,0,W
TBA202304110,0,0,0,L
TBA202304110,1,0,0,W
TBA202304120,0,0,0,L
TBA202304120,1,1,0,W
TBA202304130,0,0,0,L
TBA202304130,1,0,0,W
TBA202304210,0,0,0,L
TBA202304210,1,0,0,W
TBA202304220,0,0,0,L
TBA202304220,1,1,1,W
TBA202304230,0,1,0,L
TBA202304230,1,0,0,W
TBA202304240,0,0,1,L
TBA202304240,1,1,1,W
TBA202304250,0,0,0,W
TBA202304250,1,0,0,L
TBA202304260,0,0,0,W
TBA202304260,1,0,0,L
TBA202305020,0,0,0,L
TBA202305020,1,0,0,W
TBA202305030,0,0,0,L
TBA202305030,1,0,0,W
TBA202305040,0,0,0,L
TBA202305040,1,0,0,W
TBA202305050,0,0,0,L
TBA202305050,1,0,0,W
TBA202305060,0,0,0,W
TBA202305060,1,0,0,L
TBA202305070,0,0,0,L
TBA202305070,1,0,0,W
TBA202305190,0,0,0,L
TBA202305190,1,0,0,W
TBA202305200,0,0,0,L
TBA202305200,1,0,0,W
TBA202305210,0,0,0,W
TBA202305210,1,0,0,L
TBA202305220,0,0,0,L
TBA202305220,1,0,0,W
TBA202305230,0,0,0,W
TBA202305230,1,0,0,L
TBA202305240,0,0,0,L
TBA202305240,1,0,0,W
TBA202305250,0,0,0,L
TBA202305250,1,1,1,W
TBA202305260,0,0,0,L
TBA202305260,1,1,0,W
TBA202305270,0,0,0,W
TBA202305270,1,0,0,L
TBA202305280,0,0,0,L
TBA202305280,1,0,0,W
TBA202306060,0,0,0,L
TBA202306060,1,0,0,W
TBA202306070,0,0,0,L
TBA202306070,1,0,0,W
TBA202306080,0,0,0,L
TBA202306080,1,0,0,W
TBA202306090,0,0,0,L
TBA202306090,1,0,0,W
TBA202306100,0,0,0,W
TBA202306100,1,0,0,L
TBA202306110,0,0,0,L
TBA202306110,1,0,0,W
TBA202306200,0,0,0,W
TBA202306200,1,0,0,L
TBA202306210,0,0,0,L
TBA202306210,1,0,0,W
TBA202306220,0,1,0,W
TBA202306220,1,0,0,L
TBA202306230,0,0,0,L
TBA202306230,1,0,0,W
TBA202306240,0,0,0,W
TBA202306240,1,0,0,L
TBA202306250,0,0,0,L
TBA202306250,1,0,0,W
TBA202307040,0,0,0,W
TBA202307040,1,0,0,L
TBA202307050,0,0,0,W
TBA202307050,1,0,0,L
TBA202307060,0,0,0,W
TBA202307060,1,0,0,L
TBA202307070,0,0,0,W
TBA202307070,1,0,0,L
TBA202307080,0,0,0,W
TBA202307080,1,0,0,L
TBA202307090,0,0,0,L
TBA202307090,1,0,0,W
TBA202307200,0,0,0,W
TBA202307200,1,0,0,L
TBA202307210,0,0,0,L
TBA202307210,1,0,0,W
TBA202307220,0,0,0,W
TBA202307220,1,0,0,L
TBA202307230,0,0,0,W
TBA202307230,1,0,0,L
TBA202307250,0,0,0,L
TBA202307250,1,0,0,W
TBA202307260,0,0,0,W
TBA202307260,1,0,0,L
TBA202308080,0,0,0,L
TBA202308080,1,0,0,W
TBA202308090,0,0,0,W
TBA202308090,1,0,0,L
TBA202308100,0,0,0,W
TBA202308100,1,2,0,L
TBA202308110,0,0,0,L
TBA202308110,1,0,0,W
TBA202308120,0,0,0,L
TBA202308120,1,0,0,W
TBA202308130,0,0,0,W
TBA202308130,1,0,0,L
TBA202308220,0,0,0,L
TBA202308220,1,0,0,W
TBA202308230,0,0,0,L
TBA202308230,1,0,0,W
TBA202308240,0,0,0,L
TBA202308240,1,0,0,W
TBA202308250,0,0,0,W
TBA202308250,1,0,0,L
TBA202308260,0,0,0,L
TBA202308260,1,0,0,W
TBA202308270,0,0,0,L
TBA202308270,1,1,0,W
TBA202309040,0,0,0,W
TBA202309040,1,1,0,L
TBA202309050,0,0,0,L
TBA202309050,1,0,0,W
TBA202309060,0,0,0,L
TBA202309060,1,0,0,W
TBA202309070,0,0,0,W
TBA202309070,1,0,0,L
TBA202309080,0,0,0,L
TBA202309080,1,0,0,W
TBA202309090,0,0,0,L
TBA202309090,1,0,0,W
TBA202309100,0,0,0,L
TBA202309100,1,0,0,W
TBA202309190,0,0,0,L
TBA202309190,1,0,0,W
TBA202309200,0,0,0,W
TBA202309200,1,0,0,L
TBA202309210,0,0,0,L
TBA202309210,1,0,0,W
TBA202309220,0,0,0,W
TBA202309220,1,0,0,L
TBA202309230,0,0,0,L
TBA202309230,1,0,0,W
TBA202309240,0,0,0,W
TBA202309240,1,0,0,L
TEX202303300,0,0,0,L
TEX202303300,1,0,0,W
TEX202304010,0,0,0,L
TEX202304010,1,0,0,W
TEX202304020,0,0,0,L
TEX202304020,1,0,0,W
TEX202304030,0,0,0,W
TEX202304030,1,0,0,L
TEX202304040,0,0,0,W
TEX202304040,1,0,0,L
TEX202304050,0,0,0,L
TEX202304050,1,0,0,W
TEX202304100,0,1,0,L
TEX202304100,1,0,0,W
TEX202304110,0,0,0,L
TEX202304110,1,0,0,W
TEX202304120,0,1,0,W
TEX202304120,1,0,0,L
TEX202304210,0,0,0,W
TEX202304210,1,0,0,L
TEX202304220,0,0,0,L
TEX202304220,1,0,0,W
TEX202304230,0,0,0,L
TEX202304230,1,0,0,W
TEX202304270,0,0,0,W
TEX202304270,1,0,0,L
TEX202304280,0,0,0,L
TEX202304280,1,0,0,W
TEX202304290,0,0,0,L
TEX202304290,1,1,0,W
TEX202304300,0,0,0,L
TEX202304300,1,0,0,W
TEX202305020,0,0,0,L
TEX202305020,1,0,0,W
TEX202305030,0,0,0,W
TEX202305030,1,0,0,L
TEX202305150,0,0,0,W
TEX202305150,1,0,0,L
TEX202305160,0,0,0,L
TEX202305160,1,0,0,W
TEX202305170,0,0,0,W
TEX202305170,1,0,0,L
TEX202305190,0,0,0,L
TEX202305190,1,0,0,W
TEX202305200,0,0,0,L
TEX202305200,1,0,0,W
TEX202305210,0,0,0,L
TEX202305210,1,0,0,W
TEX202306020,0,0,0,L
TEX202306020,1,0,0,W
TEX202306030,0,0,0,L
TEX202306030,1,0,0,W
TEX202306040,0,0,0,L
TEX202306040,1,0,0,W
TEX202306050,0,0,0,L
TEX202306050,1,0,0,W
TEX202306060,0,0,0,L
TEX202306060,1,0,0,W
TEX202306070,0,0,0,W
TEX202306070,1,0,0,L
TEX202306120,0,0,0,W
TEX202306120,1,0,0,L
TEX202306130,0,0,0,W
TEX202306130,1,0,0,L
TEX202306140,0,0,0,L
TEX202306140,1,0,0,W
TEX202306150,0,0,0,W
TEX202306150,1,0,0,L
TEX202306160,0,0,0,W
TEX202306160,1,0,0,L
TEX202306170,0,0,0,L
TEX202306170,1,0,0,W
TEX202306180,0,0,0,L
TEX202306180,1,0,0,W
TEX202306260,0,0,0,W
TEX202306260,1,0,0,L
TEX202306270,0,0,0,L
TEX202306270,1,0,0,W
TEX202306280,0,0,0,L
TEX202306280,1,0,0,W
TEX202306290,0,0,0,W
TEX202306290,1,0,0,L
TEX202306300,0,0,0,W
TEX202306300,1,0,0,L
TEX202307010,0,0,0,L
TEX202307010,1,1,0,W
TEX202307020,0,0,0,W
TEX202307020,1,0,0,L
TEX202307030,0,0,0,W
TEX202307030,1,0,0,L
TEX202307140,0,0,0,L
TEX202307140,1,0,0,W
TEX202307150,0,0,0,L
TEX202307150,1,0,0,W
TEX202307160,0,0,0,L
TEX202307160,1,0,0,W
TEX202307170,0,1,0,L
TEX202307170,1,0,0,W
TEX202307180,0,0,0,L
TEX202307180,1,0,0,W
TEX202307190,0,0,0,L
TEX202307190,1,0,0,W
TEX202307210,0,0,0,W
TEX202307210,1,0,0,L
TEX202307220,0,0,0,W
TEX202307220,1,0,0,L
TEX202307230,0,0,0,L
TEX202307230,1,1,0,W
TEX202308010,0,0,0,L
TEX202308010,1,0,0,W
TEX202308020,0,0,0,L
TEX202308020,1,0,0,W
TEX202308030,0,0,0,L
TEX202308030,1,0,0,W
TEX202308040,0,0,0,L
TEX202308040,1,0,0,W
TEX202308050,0,0,0,L
TEX202308050,1,0,0,W
TEX202308060,0,0,0,L
TEX202308060,1,0,0,W
TEX202308140,0,0,0,L
TEX202308140,1,1,0,W
TEX202308150,0,0,0,L
TEX202308150,1,0,0,W
TEX202308160,0,0,0,W
TEX202308160,1,0,0,L
TEX202308180,0,0,0,W
TEX202308180,1,1,0,L
TEX202308190,0,0,0,W
TEX202308190,1,0,0,L
TEX202308200,0,0,0,W
TEX202308200,1,0,0,L
TEX202309010,0,0,0,W
TEX202309010,1,0,0,L
TEX202309020,0,0,0,W
TEX202309020,1,0,0,L
TEX202309030,0,0,0,L
TEX202309030,1,0,0,W
TEX202309040,0,0,0,W
TEX202309040,1,0,0,L
TEX202309050,0,0,0,W
TEX202309050,1,0,0,L
TEX202309060,0,0,0,W
TEX202309060,1,0,0,L
TEX202309080,0,0,0,W
TEX202309080,1,0,0,L
TEX202309090,0,0,0,L
TEX202309090,1,0,0,W
TEX202309100,0,0,0,L
TEX202309100,1,0,0,W
TEX202309180,0,0,0,W
TEX202309180,1,0,0,L
TEX202309190,0,0,0,L
TEX202309190,1,0,0,W
TEX202309200,0,0,0,L
TEX202309200,1,0,0,W
TEX202309220,0,0,0,L
TEX202309220,1,0,0,W
TEX202309230,0,0,0,L
TEX202309230,1,0,0,W
TEX202309240,0,0,0,L
TEX202309240,1,0,0,W
TOR202304110,0,0,0,L
TOR202304110,1,0,0,W
TOR202304120,0,0,0,L
TOR202304120,1,0,0,W
TOR202304130,0,0,0,W
TOR202304130,1,0,0,L
TOR202304140,0,0,0,L
TOR202304140,1,1,0,W
TOR202304150,0,0,0,L
TOR202304150,1,0,0,W
TOR202304160,0,1,0,W
TOR202304160,1,0,0,L
TOR202304240,0,0,0,L
TOR202304240,1,0,0,W
TOR202304250,0,0,0,L
TOR202304250,1,1,0,W
TOR202304260,0,0,0,L
TOR202304260,1,0,0,W
TOR202304280,0,0,0,L
TOR202304280,1,0,0,W
TOR202304290,0,0,0,L
TOR202304290,1,0,0,W
TOR202304300,0,0,0,W
TOR202304300,1,0,0,L
TOR202305120,0,0,0,L
TOR202305120,1,0,0,W
TOR202305130,0,0,0,L
TOR202305130,1,0,0,W
TOR202305140,0,0,0,L
TOR202305140,1,0,0,W
TOR202305150,0,0,0,W
TOR202305150,1,0,0,L
TOR202305160,0,0,0,W
TOR202305160,1,0,0,L
TOR202305170,0,0,0,L
TOR202305170,1,0,0,W
TOR202305180,0,0,0,W
TOR202305180,1,0,0,L
TOR202305190,0,0,0,W
TOR202305190,1,0,0,L
TOR202305200,0,0,0,W
TOR202305200,1,0,0,L
TOR202305210,0,0,0,W
TOR202305210,1,1,0,L
TOR202305300,0,0,0,L
TOR202305300,1,0,0,W
TOR202305310,0,0,0,W
TOR202305310,1,0,0,L
TOR202306010,0,0,0,L
TOR202306010,1,0,0,W
TOR202306050,0,0,0,W
TOR202306050,1,1,0,L
TOR202306060,0,0,0,L
TOR202306060,1,0,0,W
TOR202306070,0,0,0,L
TOR202306070,1,0,0,W
TOR202306080,0,0,0,L
TOR202306080,1,0,0,W
TOR202306090,0,0,0,W
TOR202306090,1,0,0,L
TOR202306100,0,0,0,W
TOR202306100,1,0,0,L
TOR202306110,0,0,0,L
TOR202306110,1,0,0,W
TOR202306230,0,1,0,W
TOR202306230,1,0,0,L
TOR202306240,0,0,0,L
TOR202306240,1,0,0,W
TOR202306250,0,0,0,L
TOR202306250,1,0,0,W
TOR202306270,0,0,0,W
TOR202306270,1,0,0,L
TOR202306280,0,0,0,L
TOR202306280,1,0,0,W
TOR202306290,0,0,0,L
TOR202306290,1,0,0,W
TOR202306300,0,0,0,W
TOR202306300,1,0,0,L
TOR202307010,0,1,0,W
TOR202307010,1,0,0,L
TOR202307020,0,0,0,W
TOR202307020,1,0,0,L
TOR202307140,0,0,0,L
TOR202307140,1,0,0,W
TOR202307150,0,0,0,L
TOR202307150,1,0,0,W
TOR202307160,0,0,0,L
TOR202307160,1,0,0,W
TOR202307180,0,1,0,W
TOR202307180,1,0,0,L
TOR202307190,0,0,0,W
TOR202307190,1,0,0,L
TOR202307200,0,0,0,L
TOR202307200,1,0,0,W
TOR202307280,0,0,0,L
TOR202307280,1,0,0,W
TOR202307290,0,0,0,L
TOR202307290,1,0,0,W
TOR202307300,0,1,0,W
TOR202307300,1,0,0,L
TOR202307310,0,0,0,W
TOR202307310,1,0,0,L
TOR202308010,0,0,0,W
TOR202308010,1,0,0,L
TOR202308020,0,1,0,L
TOR202308020,1,0,0,W
TOR202308030,0,0,0,W
TOR202308030,1,0,0,L
TOR202308110,0,0,0,W
TOR202308110,1,0,0,L
TOR202308120,0,0,0,W
TOR202308120,1,0,0,L
TOR202308130,0,0,0,L
TOR202308130,1,0,0,W
TOR202308150,0,0,0,L
TOR202308150,1,0,0,W
TOR202308160,0,0,0,W
TOR202308160,1,0,0,L
TOR202308250,0,0,0,W
TOR202308250,1,0,0,L
TOR202308260,0,0,0,L
TOR202308260,1,0,0,W
TOR202308270,0,0,0,W
TOR202308270,1,0,0,L
TOR202308280,0,1,0,L
TOR202308280,1,1,0,W
TOR202308290,0,0,0,W
TOR202308290,1,0,0,L
TOR202308300,0,0,0,L
TOR202308300,1,1,0,W
TOR202309080,0,0,0,L
TOR202309080,1,0,0,W
TOR202309090,0,0,0,L
TOR202309090,1,0,0,W
TOR202309100,0,0,0,L
TOR202309100,1,0,0,W
TOR202309110,0,0,0,W
TOR202309110,1,0,0,L
TOR202309120,0,0,0,W
TOR202309120,1,0,0,L
TOR202309130,0,0,0,W
TOR202309130,1,0,0,L
TOR202309140,0,0,0,W
TOR202309140,1,0,0,L
